time,response
4.267265558242798,b'Test\r\n'
4.272769212722778,b'Test\r\n'
4.275270938873291,b'Test\r\n'
4.277273178100586,b'Test\r\n'
4.27977442741394,b'Test\r\n'
4.283276557922363,b'Test\r\n'
4.287279367446899,b'Test\r\n'
4.289781808853149,b'Test\r\n'
4.2932844161987305,b'Test\r\n'
4.295785665512085,b'Test\r\n'
4.2982871532440186,b'Test\r\n'
4.300790786743164,b'Test\r\n'
4.3052966594696045,b'Test\r\n'
4.307794094085693,b'Test\r\n'
4.310796022415161,b'Test\r\n'
4.312798976898193,b'Test\r\n'
4.315799713134766,b'Test\r\n'
4.317806243896484,b'Test\r\n'
4.320302963256836,b'Test\r\n'
4.322804689407349,b'Test\r\n'
4.32630729675293,b'Test\r\n'
4.328809022903442,b'Test\r\n'
4.330810308456421,b'Test\r\n'
4.33331298828125,b'Test\r\n'
4.338317394256592,b'Test\r\n'
4.341318845748901,b'Test\r\n'
4.343318939208984,b'Test\r\n'
4.347322940826416,b'Test\r\n'
4.349823951721191,b'Test\r\n'
4.352825880050659,b'Test\r\n'
4.35732889175415,b'Test\r\n'
4.359830856323242,b'Test\r\n'
4.362332582473755,b'Test\r\n'
4.364834308624268,b'Test\r\n'
4.367843151092529,b'Test\r\n'
4.3718390464782715,b'Test\r\n'
4.374341011047363,b'Test\r\n'
4.3773438930511475,b'Test\r\n'
4.379844665527344,b'Test\r\n'
4.382346868515015,b'Test\r\n'
4.3858582973480225,b'Test\r\n'
4.389852285385132,b'Test\r\n'
4.392353534698486,b'Test\r\n'
4.394855499267578,b'Test\r\n'
4.397357225418091,b'Test\r\n'
4.400865077972412,b'Test\r\n'
4.404862642288208,b'Test\r\n'
4.407364845275879,b'Test\r\n'
4.410366535186768,b'Test\r\n'
4.4128687381744385,b'Test\r\n'
4.415375232696533,b'Test\r\n'
4.418372869491577,b'Test\r\n'
4.422375440597534,b'Test\r\n'
4.424877166748047,b'Test\r\n'
4.4273786544799805,b'Test\r\n'
4.429880142211914,b'Test\r\n'
4.433382749557495,b'Test\r\n'
4.438386678695679,b'Test\r\n'
4.440889596939087,b'Test\r\n'
4.443890571594238,b'Test\r\n'
4.446392297744751,b'Test\r\n'
4.448894262313843,b'Test\r\n'
4.451897144317627,b'Test\r\n'
4.455398321151733,b'Test\r\n'
4.457900524139404,b'Test\r\n'
4.460402011871338,b'Test\r\n'
4.4624035358428955,b'Test\r\n'
4.464905023574829,b'Test\r\n'
4.468412399291992,b'Test\r\n'
4.471409797668457,b'Test\r\n'
4.475414514541626,b'Test\r\n'
4.47841477394104,b'Test\r\n'
4.480416536331177,b'Test\r\n'
4.48291802406311,b'Test\r\n'
4.487421274185181,b'Test\r\n'
4.4899232387542725,b'Test\r\n'
4.491925477981567,b'Test\r\n'
4.493926763534546,b'Test\r\n'
4.498428583145142,b'Test\r\n'
4.501431465148926,b'Test\r\n'
4.5044333934783936,b'Test\r\n'
4.507935285568237,b'Test\r\n'
4.510937690734863,b'Test\r\n'
4.513439416885376,b'Test\r\n'
4.515942811965942,b'Test\r\n'
4.519443511962891,b'Test\r\n'
4.521945238113403,b'Test\r\n'
4.524447917938232,b'Test\r\n'
4.528451919555664,b'Test\r\n'
4.5319530963897705,b'Test\r\n'
4.53395414352417,b'Test\r\n'
4.536455869674683,b'Test\r\n'
4.539958477020264,b'Test\r\n'
4.542460680007935,b'Test\r\n'
4.545462131500244,b'Test\r\n'
4.547963857650757,b'Test\r\n'
4.550969362258911,b'Test\r\n'
4.555469274520874,b'Test\r\n'
4.558470964431763,b'Test\r\n'
4.561978101730347,b'Test\r\n'
4.564476251602173,b'Test\r\n'
4.566977500915527,b'Test\r\n'
4.571980714797974,b'Test\r\n'
4.573983192443848,b'Test\r\n'
4.576483726501465,b'Test\r\n'
4.578485727310181,b'Test\r\n'
4.581988334655762,b'Test\r\n'
4.583989381790161,b'Test\r\n'
4.5884926319122314,b'Test\r\n'
4.591495037078857,b'Test\r\n'
4.594496965408325,b'Test\r\n'
4.596498489379883,b'Test\r\n'
4.599500417709351,b'Test\r\n'
